Tom Waits,64.01816683386315
Kenny Chesney,64.00963812661026
Mario Lanza,63.912954734516255
The Modern Jazz Quartet,63.754191878330964
Los Bukis,62.609459938143594
Jimi Hendrix,62.589888746378335
Antonio Aguilar,62.336514106018925
The Band,62.05169984567534
José Alfredo Jiménez,61.16670031944123
Lady Gaga,60.93249033042269
David Allan Coe,60.80866332527375
Art Blakey & the Jazz Messengers,60.42430125185181
The Velvet Underground,59.06918706990156
Woody Herman,59.06013445308005
Chuck Berry,58.993453729732046
The Doobie Brothers,58.96285689241717
Mariah Carey,58.565790548181575
Bill Withers,58.43900492444611
Gerry Mulligan,58.21614989486046
Misfits,58.202264919600466
Green Day,58.0135771647794
The Dave Brubeck Quartet,57.418585596861604
Tony Bennett,56.928869401864375
Hank Williams Jr.,56.83850155517658
Charlie Parker,56.80611721029452
Al Green,56.757392565020204
Keely Smith,56.537035435954984
Chicago,56.09763794171925
Ed Sheeran,55.99749272638747
Alan Jackson,55.94488224127244
Mel Tormé,55.9304938890012
Cal Tjader,55.88716504541876
Justin Timberlake,55.83075477901527
Sam Hunt,55.378092895132006
Earth Wind & Fire,55.345307472833206
Daryl Hall & John Oates,55.33188721442118
Stevie Ray Vaughan,54.93358403314391
Lynyrd Skynyrd,54.917066779636926
Gordon Lightfoot,54.77106251182718
The Temptations,54.42357496668703
Charlie Chaplin,54.40843926550327
The Clancy Brothers,54.20517235014233
The Cure,54.184360279091564
The Smiths,54.09597712551431
Alice Cooper,54.08807095228732
Engelbert Humperdinck,54.03750081659466
Tommy Makem,53.96564467049172
Sister Rosetta Tharpe,53.94540377472261
Bread,53.70288229243051
Sly & the Family Stone,53.302362273568534
Les Brown,53.3020453810918
Lefty Frizzell,53.03744114916207
George Harrison,52.96555697992359
Brooks & Dunn,52.89357813427464
Van Halen,52.861313269855806
Alabama,52.722563331367745
Paul Simon,52.46917848352158
REO Speedwagon,52.186284569233635
Kate Bush,51.9284411434202
Depeche Mode,51.64779118918719
George Jones,51.4277222816991
ABBA,51.22573175603373
Duran Duran,51.07919069505564
John Lennon,51.0611870287003
Bob Seger,51.04450053375431
Donovan,50.902923552135796
Erroll Garner,50.82771767240987
James Taylor,50.80742095369407
Andy Williams,50.49420304992897
Daddy Yankee,50.22404807032012
Brownie McGhee,50.086571600186005
Juan Gabriel,50.06348507855962
Mary J. Blige,49.92887473448264
Lana Del Rey,49.85897255085752
Dua Lipa,49.801456053084834
Clifford Brown,49.5944791559248
Simon & Garfunkel,49.45761274656477
ZZ Top,49.4140938841339
The Clash,49.15096959758721
Phil Collins,49.075873355204955
Roy Orbison,49.03707622086366
Barbra Streisand,48.59487978637053
John Mayer,48.506622720823906
Yes,48.41895881564124
Patsy Cline,48.389711375434466
Dave Matthews Band,48.22669896018415
Jhené Aiko,48.03172167219592
Judas Priest,47.82957725317259
Linda Ronstadt,47.61899159793903
Horace Silver,47.57104460059674
Julio Iglesias,47.29417768959251
Jethro Tull,47.29151671005211
Jim Croce,47.19919445129605
Frankie Laine,47.123286874449555
Three Dog Night,47.04814381482249
Tory Lanez,46.8791999128247
Madonna,46.765647827825894
Carmen McRae,46.71178985335233
The Doors,46.68337308406382
Luke Combs,46.67780102183363
Creedence Clearwater Revival,46.52163903299917
Frank Sinatra,46.28920807384643
Tim McGraw,46.20560555502063
Quincy Jones,46.18664151144446
Supertramp,46.120465716289324
Jackson Browne,46.080322854314865
Florida Georgia Line,46.02226590598596
Curtis Mayfield,45.639711271207226
Childish Gambino,45.63797390982917
The Allman Brothers Band,45.600496912182386
The Ink Spots,45.58173163087717
Dick Haymes,45.39719663958041
Ben Webster,45.08635215272376
The Chordettes,44.9920539613116
The Clovers,44.985480065054965
blink-182,44.72194646812814
Lowell Fulson,44.397019471546805
Rihanna,44.30592582146399
Ray Conniff,43.915631809969135
Vic Damone,43.7243544692043
Black Sabbath,43.70393906218488
Hozier,43.497729299247325
John Lee Hooker,43.40985234747694
The Mothers of Invention,43.302494428762714
John Williams,43.28841542900245
Slipknot,43.10874217960281
Ty Dolla $ign,43.002747679693314
Wes Montgomery,42.96785881303576
The Kingston Trio,42.94220346505041
Steve Miller Band,42.87792840161764
Townes Van Zandt,42.826894619807305
Max Roach,42.758656402438305
Richard Adler,42.6405193666146
Jerry Ross,42.6405193666146
The Everly Brothers,42.4696539163792
Barry Manilow,42.399680027481686
The Strokes,42.300100653835585
Cannonball Adderley,42.26233271522566
Fall Out Boy,41.88269559882884
Bonnie Raitt,41.87760303651234
Pearl Jam,41.81467527320443
America,41.730719697430466
Merle Haggard,41.7198340776964
Blossom Dearie,41.64379001683696
Little Richard,41.52428403425654
AC/DC,41.475131616125495
Glen Campbell,41.45808822568963
Roxy Music,41.27812263042125
The Ramones,41.19153085674239
Leonard Cohen,41.15064877865116
Sade,41.100760649431614
Ozzy Osbourne,41.01061985536654
Usher,40.65307332085048
Gladys Knight & the Pips,40.59817523208187
Bobby Darin,40.57847446168464
Five Finger Death Punch,40.438811438175335
Ahmad Jamal,40.33208757074351
Deep Purple,40.26539258629679
Eartha Kitt,40.180447571680034
OneRepublic,40.02038526601434
Selena Gomez,39.71904967325552
One Direction,39.67718536445383
Sonny Rollins,39.60440169533352
Trey Songz,39.47840345597693
The Alan Parsons Project,39.38346895888889
Brenton Wood,39.38311663705281
The Mamas & the Papas,39.189562077827
Jerry Garcia,38.85629533641044
Oingo Boingo,38.786232269825724
Korn,38.69066530012872
The Offspring,38.64203933989815
Bill Evans Trio,38.635489531967245
Tame Impala,38.474424266584236
Albert King,38.35958014936674
Howlin' Wolf,38.31269305519745
Dire Straits,38.127044085610216
The O'Jays,38.1110893512156
Guns N' Roses,38.09766350185982
Peter Paul and Mary,38.08516600768274
Thin Lizzy,37.916248107170574
Love,37.743392994532336
Devo,37.52793012213427
Bo Diddley,37.45163132523002
Bad Religion,37.375826605995066
Rod Stewart,37.33973622309508
Buddy Holly,37.3176961508938
Los Panchos,37.178267010362745
Incubus,37.12946826613653
Herbie Hancock,37.09628271695818
Paul McCartney,36.983672312378786
Milt Jackson,36.91231030319622
Art Farmer,36.91080240259907
Luther Vandross,36.85437224300491
Jackie Wilson,36.82843229074042
Scorpions,36.78609873362259
Nicky Jam,36.764641308687416
The Marshall Tucker Band,36.7119912849248
Kenny Loggins,36.18643232362504
Donald Byrd,36.05307656429579
Ween,36.042393095391695
Gene Kelly,35.89232127147746
André Previn,35.75451990568884
Sonny Stitt,35.68428531598598
Peter Gabriel,35.672282376285104
Buffalo Springfield,35.64155496110223
Jonas Brothers,35.634313251297186
Arthur Lyman,35.49980505444725
Def Leppard,35.477762414346806
Muddy Waters,35.433018694049984
Harry Nilsson,35.377577695253706
Iron Maiden,35.22940415288724
Soundgarden,35.1364274582759
Huey Lewis & the News,35.08229100906123
Jerry Lee Lewis,35.07294773862646
Brian Eno,35.024525413363165
Loggins & Messina,34.84258883464686
Lou Reed,34.71641789428141
Megadeth,34.62424887567768
Bidu Sayão,34.451956499301716
Crosby Stills & Nash,34.39392545723353
Margaret Whiting,34.26868654118676
Rage Against the Machine,34.245480181461275
Astrud Gilberto,34.171107740961624
Kool & the Gang,34.08557875517406
Jack Johnson,33.82743559638032
T-Pain,33.76995983714823
Tennessee Ernie Ford,33.6772126172401
Blake Shelton,33.66274642675225
Joe Cocker,33.601767025871915
Charles Aznavour,33.45880873191987
The Charlie Daniels Band,33.427661492881725
Keith Urban,33.40848604356727
Carpenters,33.31107770490162
Panic! At the Disco,33.25781085850343
The Hollies,33.24052404325248
Gorillaz,33.10500478898406
Bon Jovi,33.00939364760994
Dr. John,32.85516960196607
Joe Walsh,32.567942433793306
Stevie Nicks,32.55595584640888
Jason Aldean,32.5309963599829
Dixie Chicks,32.512968387026206
Foo Fighters,32.47479516490331
Tammy Wynette,32.42949984429968
The Andrews Sisters,32.4014655104998
Foreigner,32.346478301101094
Maroon 5,32.30906316242768
Cheap Trick,32.300535024385795
Eric Church,32.29036058353481
Woody Guthrie,32.2778411486986
Marc Anthony,32.26546135973005
The Animals,32.21884798569512
Sia,32.12884492293736
Blondie,32.06709294977075
Selena,32.016392035623056
Connie Francis,31.973924465618932
The Spinners,31.882911320378735
Shakira,31.818523286549148
Luke Bryan,31.798172845363258
Katy Perry,31.785140345785234
Dion,31.780321643777636
Nine Inch Nails,31.70521633671831
Andrew Lloyd Webber,31.32891774984204
Hank Thompson,31.28933137257572
Toby Keith,31.249151757063974
Jerry Lewis,31.16991543779963
Blue Öyster Cult,31.15232308569695
Brad Paisley,31.06137971750197
Chris LeDoux,30.4137471808364
Arctic Monkeys,30.34257279312835
Cocteau Twins,30.287903460134416
John Mellencamp,30.190156066002938
Harold Melvin & the Blue Notes,30.174327447956365
Erykah Badu,30.164005190382536
311,30.088930240904887
Elvis Costello & the Attractions,30.065288741736545
Todd Rundgren,30.030898525691796
Traffic,29.794593162707546
John Coltrane,29.71824120293764
Cake,29.71404957139619
Reba McEntire,29.614924464547897
Willie Nelson,29.513945145799585
June Christy,29.509209959797115
Diana Ross,29.44828020364906
Rocío Dúrcal,29.35184148256914
Randy Newman,29.286082936132175
Canned Heat,29.249726097969344
Sergio Mendes & Brasil '66,29.238044927288833
Ennio Morricone,29.21422726134933
Barry White,29.189505153267476
Yves Montand,29.156036252652996
Shania Twain,29.079634701863032
Dan Fogelberg,29.03385512249538
Pixies,28.889573050715985
Kenny Rogers,28.858085161475998
NOFX,28.85496047972852
Frankie Ruiz,28.789809032398153
Maná,28.63610741979537
Helen Merrill,28.45254854440969
Conway Twitty,28.4331143311777
Kenny Burrell,28.35346050552034
Serge Gainsbourg,28.257659101701236
Kansas,28.156140696151905
Boz Scaggs,28.138641223317006
Coldplay,28.134198844160878
Johnny Hartman,28.119356847502907
The Association,28.0730067661028
Styx,28.000933059469038
Slayer,27.90669729179526
Jon Bellion,27.869470943648416
Buddy DeFranco,27.840946528500652
Weezer,27.811177568808066
Stone Temple Pilots,27.725769771555647
The Replacements,27.700529787863005
Emmylou Harris,27.613133840479758
Lionel Richie,27.572766067513484
Moondog,27.57187812042429
Frank Loesser,27.550650167868717
Enrique Iglesias,27.495448666525395
Akon,27.479870015768714
Tito Puente,27.465749724372497
Modest Mouse,27.368774986183787
Toto,27.365657414416148
Tears for Fears,27.22107861056741
Diplo,27.153871639797146
Minnie Riperton,27.141668314727166
Etta James,27.141300502407177
Smokey Robinson & the Miracles,27.129667819526237
The Ventures,27.100216090815668
The Jackson 5,27.082265744144877
The Black Keys,27.039850921473477
Gram Parsons,27.020313898773086
Percy Faith,26.989332549307623
Chaka Khan,26.976384153609686
Zoot Sims,26.974664232006297
A Day to Remember,26.913583577468934
Cher,26.896829711655272
Toots & the Maytals,26.778790222592026
Cisco Houston,26.776317677830747
Bad Brains,26.75890438353793
Liberación,26.699196068968778
The Wailers,26.671473490146795
Sam & Dave,26.5908832476221
Crosby Stills Nash & Young,26.526954673865163
Ana Gabriel,26.513297811759067
Warren Zevon,26.48076215430674
Buck Clayton,26.4623447069403
Parliament,26.29353557683056
Dionne Warwick,26.280013738300866
Creed,26.265748293055967
The Cars,26.24005646592267
Memphis Slim,26.207024420674983
Merle Travis,26.205366225069906
Jean Ritchie,26.128595938249735
Thelonious Monk Quartet,26.115012109550864
The Killers,26.09649701410522
Janet Jackson,26.084644306292176
Fiona Apple,26.01813809218695
XTC,25.991568538150286
Eddie Money,25.92100792235891
Funkadelic,25.920875286367906
The Impressions,25.836464344977127
Nelson Riddle,25.78400232468892
Imagine Dragons,25.751857677386027
Janis Joplin,25.744215892927052
Survivor,25.538292014654893
The Staple Singers,25.53224696758772
Joan Baez,25.511823604067235
Dwight Yoakam,25.442093230141083
Mötley Crüe,25.425109346832475
Descendents,25.407626233847214
The Supremes,25.372077208409223
Giuseppe di Stefano,25.353508135251897
Heart,25.274022581784546
Percy Sledge,25.247481178196942
John Legend,25.14311372234385
Aventura,25.131001988429293
Rick James,25.129386129210108
Niall Horan,25.098764701484935
Camilo Sesto,25.08856006092871
The Stylistics,24.99094360007781
Johnnie Taylor,24.976275307555532
Keith Sweat,24.92287748137311
The Meters,24.90705935892537
El Gran Combo de Puerto Rico,24.88201697010887
Tammi Terrell,24.835665080177822
Mickey Gilley,24.83508179221351
Nancy Sinatra,24.8047469445694
The McGuire Sisters,24.754936941760928
The Lovin' Spoonful,24.729539318587904
Harry Styles,24.67657261150985
Ethel Merman,24.63363110873559
Violent Femmes,24.591135877346687
Peter Tosh,24.553807671104998
J.J. Cale,24.548355740978657
Wisin & Yandel,24.54201932207394
Bernard Herrmann,24.519774120308348
Anne Murray,24.483212012083566
Bobby Vinton,24.48080806826478
Kenny G,24.456658657193945
Marco Antonio Solís,24.433381192799036
Diamond Rio,24.43066572137051
Willie Colón,24.384806179480762
Big Brother & the Holding Company,24.359666520031134
Radiohead,24.348598905214278
Breaking Benjamin,24.340962143026378
Bobby Womack,24.304754724617386
Tanya Tucker,24.28323103193875
Ellie Goulding,24.28164893469937
Hombres G,24.172550592692037
Boyz II Men,24.17079178571906
Dusty Springfield,24.139205316466192
Hank Mobley,24.09381998567801
Robert Palmer,24.087218945690722
Boston,23.993948320394896
Muse,23.988804199441663
Harry Chapin,23.987412452669563
Lesley Gore,23.931370651237113
Caifanes,23.929935713722983
Lola Flores,23.87190458368246
Carly Simon,23.847978974830387
The Intruders,23.831703354782015
Siouxsie and the Banshees,23.78176115867826
Mitch Miller,23.76268579295071
Herb Ellis,23.722723748836877
Reik,23.710923458904794
Art Blakey,23.675726316339194
Ne-Yo,23.66655703876404
System of a Down,23.618355528989827
Whitney Houston,23.592213582899497
Jennifer Lopez,23.465303758457214
Lee Morgan,23.461165499984872
Ray Barretto,23.45457313587834
Robin Trower,23.450851940888903
Primus,23.40644312130554
Linkin Park,23.398909422879584
José José,23.396653397040808
Charlie Puth,23.374954878379235
Miranda Lambert,23.3601963851259
Nickelback,23.35914596447315
Tal Farlow,23.33417609475542
Ronnie Milsap,23.295605256395188
Glass Animals,23.251499266477826
Jerry Jeff Walker,23.1760721402263
The Pied Pipers,23.139427116694726
Pat Benatar,23.13379141442201
Ricky Martin,23.102133792776115
Erasure,23.09988831469335
Elliott Smith,23.088724473274183
June Carter Cash,23.077977880833078
Queensrÿche,23.039024040743794
Travis Barker,23.007944112787772
Wynton Kelly,22.990121983734017
Alice in Chains,22.975066961911562
The Gap Band,22.932996299748986
Gal Costa,22.916659907310038
The Turtles,22.86270347962414
Soda Stereo,22.739538013478374
Herb Alpert & the Tijuana Brass,22.733778998441352
Daft Punk,22.652636925663547
Demi Lovato,22.646149170284325
The Jordanaires,22.611452810557214
Nancy Wilson,22.573295485257496
The Louvin Brothers,22.556062219342287
Steppenwolf,22.550315126075038
New Edition,22.540678770672343
Paul Anka,22.46398245163605
Don Omar,22.358954277905493
Mary Martin,22.349127971709574
Ben E. King,22.34765250796473
Patti Smith,22.331425621853732
Marilyn Manson,22.303570915309734
Ratt,22.212078914886774
Rascal Flatts,22.1746973606459
Dizzy Gillespie,22.135665782131916
Miklós Rózsa,22.10554702497113
Paramore,22.024578581795847
Bob Dorough,22.01136619957957
Backstreet Boys,21.992643617821095
Kings of Leon,21.969017866717373
Three Days Grace,21.85278033541269
Britney Spears,21.819200084611055
Foster the People,21.799614449194802
The Pogues,21.74433163250648
Steel Pulse,21.730479872999258
Jeremy Zucker,21.67971673557744
Twenty One Pilots,21.66677070954386
Harry James,21.65985752943424
Avenged Sevenfold,21.643705086660297
Frank Ocean,21.589582357764563
Desmond Dekker,21.56230167975002
The Police,21.560708363359865
Artie Shaw,21.544511543491335
Vampire Weekend,21.49172502298418
Johnny Rivers,21.457641420770976
Alfred Newman,21.44926141298122
David Guetta,21.440921879181264
Sting,21.32891600268836
Tommy James & the Shondells,21.320653064198773
Rammstein,21.22889703554308
Glenn Gould,21.195826878401558
New Order,21.19286324889189
Dokken,21.169007636469164
The Cranberries,21.079213083880195
Carole King,21.07758424741396
INXS,21.065345815968108
Los Lobos,21.047804433971802
Lorde,20.99364980090511
Bachman-Turner Overdrive,20.922308080228227
The Psychedelic Furs,20.91755958954613
Pavement,20.909598734874958
Babyface,20.8853095618734
Diplo,20.87207883795751
Romeo Santos,20.866467875652344
Tom Jones,20.8245588054444
Stephen Stills,20.75080123897302
Teddy Pendergrass,20.749916499982128
Taj Mahal,20.68911350387117
Françoise Hardy,20.57398145688569
Dierks Bentley,20.496141748893024
Wham!,20.384072487450833
La Mafia,20.374296998420704
Nico,20.365901981480324
My Chemical Romance,20.32544398097234
Third Eye Blind,20.307204147160444
Roy Eldridge,20.23426353467069
Avicii,20.231332675853462
Clark Terry,20.229090965393546
Tom Petty,20.204652781268596
Missy Elliott,20.185321622736865
Céline Dion,20.166781307176716
Kid Rock,20.0978379820878
Ted Nugent,20.071472732049124
Indigo Girls,20.02087675328212
Andy Grammer,20.014637649179676
Sam Smith,20.009229234390514
John Cale,19.873732102217353
Grover Washington Jr.,19.795607973442994
J.J. Johnson,19.643810077256983
The Pointer Sisters,19.574969216180545
Bobby Vee,19.56900249543396
Camila Cabello,19.56823711624241
Beck,19.55685714635703
Brenda Lee,19.51630467031194
Sparks,19.51412147249789
Donna Summer,19.513633968737228
Héctor Lavoe,19.448987006183017
Lord Invader,19.427547736086133
Dexter Gordon,19.412030105550834
Chris Young,19.407910736595717
Live,19.349197428022585
Motörhead,19.32560749633595
Kenny Drew,19.32489385351875
Rainbow,19.318169797803005
Bobby Bare,19.265982908956506
Commodores,19.256252382157072
The Drifters,19.23755724664245
Miley Cyrus,19.16761712681406
Godsmack,19.044589825375283
Yma Sumac,19.015342077574225
LaVern Baker,18.994769712219004
Tina Turner,18.977593575938904
P!nk,18.97397744349701
UFO,18.966601673942836
The West Coast Pop Art Experimental Band,18.926922251649025
Built to Spill,18.908669595946826
Cream,18.90045799608248
Michael Bolton,18.878773830666898
The Yardbirds,18.841654700631
Suicidal Tendencies,18.816179095216267
Keely Smith,18.80726445883124
Montgomery Gentry,18.800906491785913
Bobbie Gentry,18.791949672694273
George Benson,18.78493385764641
Billy Idol,18.775834911754878
Tim Buckley,18.74425332683473
Perry Como,18.671312826263396
Social Distortion,18.663278852416553
Country Joe & the Fish,18.592769108003345
Nate Dogg,18.58477365126598
R. Kelly,18.578301126293358
Tesla,18.516364839799227
Randy Travis,18.504159566620256
The Dave Brubeck Quartet,18.49220320421553
Sonny & Cher,18.406070485104497
Pantera,18.36895510866236
Limp Bizkit,18.36460518503101
Chris Brown,18.360931882168682
Rise Against,18.340821036335093
Cameo,18.24690784436844
Gloria Estefan,18.241174378672028
John Lewis,18.229164832982633
Pat Boone,18.176546952720653
Gene Clark,18.150937674886368
The Jam,18.115898700640646
Sun Ra,18.079924820661965
Cyndi Lauper,18.07486460999215
Night Ranger,18.063942997892664
Bill Evans,18.021469433666596
Anthrax,17.975178493440666
Brandy,17.96167842563292
The Young Rascals,17.94776898421922
Shinedown,17.9421629225578
Moby,17.91668768671768
Adele,17.870618159582815
SWV,17.82512155339078
Orchestral Manoeuvres in the Dark,17.786263687051576
Leon Russell,17.749016206044423
Disturbed,17.74496885437239
Hole,17.736149909236307
Smokey Robinson,17.734167807228864
Ritchie Valens,17.65375354186516
Oasis,17.651275770181716
Buck Clayton,17.643364930654975
Antonio Carlos Jobim,17.641790341247987
Tower of Power,17.63851301460631
Dead Kennedys,17.632877292910088
James TW,17.621250988735504
George Michael,17.587807108354756
Burt Bacharach,17.568503407678854
Billie Eilish,17.53146577661246
Mecano,17.51135686778149
Widespread Panic,17.47206493575231
The Shirelles,17.451737869891524
TLC,17.437224112637054
They Might Be Giants,17.430028832259477
Ohio Players,17.343875515659587
Wilson Pickett,17.3402997266983
Hootie & the Blowfish,17.32810839527902
New Kids on the Block,17.31206477610573
Alicia Keys,17.28868086310217
Eric Clapton,17.27864563262361
Loretta Lynn,17.26705379237379
Eddie Cochran,17.23485139299498
Blue Magic,17.225578603261294
The Flamingos,17.22501985420995
Freddie King,17.217142182953467
Sammy Hagar,17.16946688712968
Kiri Te Kanawa,17.162428989533073
Skillet,17.159571819837932
Staind,17.132024371566242
Jimmy Giuffre,17.12670834672277
Destiny's Child,17.088068291951394
Bruno Mars,17.063145113214375
Luciano Pavarotti,17.04825724325356
Minutemen,17.03782515657584
Dave Mason,17.024139371650225
War,17.002526944486657
Eileen Farrell,16.955891155955847
Florence + the Machine,16.93289325626913
The Miracles,16.927631524345326
Christina Aguilera,16.90639561218059
Travis Tritt,16.88912352098973
The Outfield,16.8710692935602
Rufus,16.837500961997904
Aaliyah,16.83709176392215
The Statler Brothers,16.825956402520795
Fairport Convention,16.825644829177836
Bastille,16.824065909363508
Toad the Wet Sprocket,16.82185186442116
Scott Walker,16.808855851486506
Mary Wells,16.806708095725956
J Balvin,16.801695440054264
The Cramps,16.794479545923476
Annie Lennox,16.771501650886847
Elevation Worship,16.76655192792179
Miguel,16.674295919900587
T. Rex,16.657002619279545
Avril Lavigne,16.63888917487754
Alejandro Sanz,16.619120283997464
Jake Owen,16.59690623273345
Disclosure,16.573221905082214
*NSYNC,16.565006759585064
Queens of the Stone Age,16.55270402871835
Emmanuel,16.533981861302056
Keith Whitley,16.53024803041922
Echo & the Bunnymen,16.528457111515056
Troye Sivan,16.51409471284026
Seal,16.50414076956176
Jim Reeves,16.484685125970262
Billy May,16.476566732712627
Elis Regina,16.47257815222581
Massive Attack,16.465036813743122
Phish,16.460210473782393
Hollywood Undead,16.44635294824426
Molly Hatchet,16.42956460344391
Ornette Coleman,16.42671853260265
Becky G,16.388864197402818
Quiet Riot,16.381288114391893
The Guess Who,16.338894165844405
Harry James,16.271017901264912
Dalva de Oliveira,16.259601746043536
Jeri Southern,16.255834058812386
Jerry Garcia Band,16.25149985290779
Jerry Garcia,16.25149985290779
Eurythmics,16.239013490158356
Dave Stewart,16.239013490158356
Kelly Clarkson,16.23692300678465
Eddie Rabbitt,16.23248583880744
Screamin' Jay Hawkins,16.18747030517662
Sweet,16.15737134474326
Mulatu Astatke,16.133805115555596
Astor Piazzolla,16.111448877287494
Earl Thomas Conley,16.08715586030289
Talk Talk,16.06830787897298
Teena Marie,16.066203650331428
Harry "Sweets" Edison,16.050802268649804
Steve Earle,16.047158688569883
Cat Anderson,16.03736102603903
Ray Nance,16.03736102603903
Paul Gonsalves,16.03736102603903
Jimmy Cliff,16.032837173860845
Carrie Underwood,16.02568932904698
Mac DeMarco,16.001497150839885
Little River Band,15.995278238406271
Faith No More,15.967862575362664
Carl Perkins,15.926468237208875
Jerry Reed,15.871271814687734
Tracy Lawrence,15.851729736399907
Bobby Day,15.833232957645752
Amy Grant,15.774710425443562
Jule Styne,15.72492344895379
Lee Konitz,15.72328028573968
The Stooges,15.709377687408633
Giuseppe di Stefano,15.69596595408368
Sonny Clark,15.671222439701154
Lena Horne,15.629943650859312
Morrissey,15.610188895702937
W.A.S.P.,15.605550203310452
Linda Ronstadt,15.604502836829045
Ministry,15.604413588304965
Brent Faiyaz,15.590888914812417
Richie Havens,15.58124759334712
UB40,15.534800703474387
Black Flag,15.516212334070925
Pretenders,15.494494318880683
Stray Cats,15.480694022277078
Portishead,15.467963402587685
Seether,15.460364127743103
New York Dolls,15.421689220392375
Luis Fonsi,15.388864805314869
Asia,15.367055149572018
Yellowman,15.365415022689422
Blood Sweat & Tears,15.337162482325667
